Id,Name,Label
3459,стріла,стріла РЕ [11 / 13]
3460,строгий,строгий РЕ [4 / 15]
3461,строгість,строгість РЕ [3 / 9]
3462,струнка,струнка РЕ [5 / 15]
3463,студент,студент РЕ [53 / 138]
3464,стурбований,стурбований РЕ [5 / 15]
3465,стяг,стяг РЕ [7 / 7]
3466,субота,субота РЕ [3 / 12]
3467,суверенітет,суверенітет РЕ [4 / 8]
3468,суворий,суворий РЕ [7 / 12]
3469,суд,суд РЕ [17 / 61]
3470,суддя,суддя РЕ [6 / 7]
3471,сукня,сукня РЕ [9 / 9]
3472,сумка,сумка РЕ [13 / 14]
3473,сумку,сумку РЕ [4 / 9]
3474,сумлінний,сумлінний РЕ [3 / 10]
3475,сумлінно,сумлінно РЕ [5 / 10]
3476,сумління,сумління РЕ [8 / 11]
3477,сумна,сумна РЕ [6 / 10]
3478,сумнів,сумнів РЕ [17 / 20]
3479,суп,суп РЕ [4 / 7]
3480,супер,супер РЕ [18 / 20]
3481,суперник,суперник РЕ [4 / 9]
3482,сусіда,сусіда РЕ [20 / 29]
3483,сусіди,сусіди РЕ [11 / 27]
3484,сусідів,сусідів РЕ [8 / 17]
3485,сусідка,сусідка РЕ [5 / 9]
3486,сусіду,сусіду РЕ [4 / 9]
3487,суспільний,суспільний РЕ [3 / 16]
3488,суспільство,суспільство РЕ [18 / 42]
3489,сутінки,сутінки РЕ [12 / 43]
3490,суть,суть РЕ [10 / 19]
3491,сучасність,сучасність РЕ [3 / 8]
3492,схід,схід РЕ [9 / 15]
3493,схід сонця,схід сонця РЕ [8 / 13]
3494,табір,табір РЕ [3 / 50]
3495,таємницю,таємницю РЕ [6 / 13]
3496,таємниця,таємниця РЕ [15 / 17]
3497,США,США РЕ [5 / 10]
3498,сюрприз,сюрприз РЕ [15 / 25]
3499,сяйво,сяйво РЕ [13 / 16]
3500,так,так РЕ [44 / 98]
3501,талановитий,талановитий РЕ [6 / 12]
3502,талант,талант РЕ [18 / 44]
3503,там,там РЕ [6 / 8]
3504,танець,танець РЕ [11 / 30]
3505,танцювати,танцювати РЕ [10 / 15]
3506,тато,тато РЕ [32 / 70]
3507,тварин,тварин РЕ [8 / 10]
3508,тварини,тварини РЕ [8 / 10]
3509,твердий,твердий РЕ [8 / 10]
3510,твердо,твердо РЕ [9 / 10]
3511,тверезо,тверезо РЕ [6 / 12]
3512,твій,твій РЕ [5 / 9]
3513,твір,твір РЕ [20 / 34]
3514,творити,творити РЕ [9 / 17]
3515,твоя,твоя РЕ [9 / 10]
3516,театр,театр РЕ [7 / 13]
3517,тебе,тебе РЕ [34 / 39]
3518,текст,текст РЕ [12 / 17]
3519,телевізор,телевізор РЕ [36 / 136]
3520,телефон,телефон РЕ [27 / 41]
3521,тема,тема РЕ [10 / 11]
3522,тембр,тембр РЕ [4 / 7]
3523,темінь,темінь РЕ [8 / 9]
3524,темна,темна РЕ [8 / 41]
3525,темне,темне РЕ [7 / 7]
3526,темніє,темніє РЕ [4 / 8]
3527,темнота,темнота РЕ [33 / 76]
3528,темноти,темноти РЕ [8 / 17]
3529,темряви,темряви РЕ [8 / 40]
3530,тему,тему РЕ [5 / 7]
3531,тепер,тепер РЕ [8 / 11]
3532,теперішнє,теперішнє РЕ [5 / 16]
3533,теперішній,теперішній РЕ [8 / 19]
3534,тепла,тепла РЕ [11 / 16]
3535,теплий,теплий РЕ [20 / 42]
3536,тепло,тепло РЕ [52 / 183]
3537,теплота,теплота РЕ [7 / 9]
3538,терези,терези РЕ [5 / 12]
3539,територія,територія РЕ [8 / 12]
3540,термін,термін РЕ [10 / 17]
3541,тернистий,тернистий РЕ [1 / 11]
3542,тест,тест РЕ [12 / 13]
3543,тече,тече РЕ [3 / 16]
3544,ти,ти РЕ [6 / 8]
3545,тигр,тигр РЕ [3 / 27]
3546,тиждень,тиждень РЕ [12 / 19]
3547,тимчасово,тимчасово РЕ [10 / 10]
3548,тиск,тиск РЕ [11 / 24]
3549,тиха,тиха РЕ [10 / 14]
3550,тихий,тихий РЕ [15 / 60]
3551,тихі,тихі РЕ [1 / 7]
3552,тихо,тихо РЕ [42 / 126]
3553,тиша,тиша РЕ [23 / 75]
3554,тишина,тишина РЕ [13 / 28]
3555,тікати,тікати РЕ [14 / 16]
3556,тіло,тіло РЕ [31 / 65]
3557,тілом,тілом РЕ [5 / 8]
3558,тінь,тінь РЕ [14 / 31]
3559,тісний,тісний РЕ [5 / 8]
3560,тобі,тобі РЕ [14 / 18]
3561,товар,товар РЕ [17 / 31]
3562,товариша,товариша РЕ [15 / 15]
3563,товаришу,товаришу РЕ [4 / 7]
3564,тон,тон РЕ [7 / 10]
3565,тонкий,тонкий РЕ [2 / 7]
3566,торба,торба РЕ [9 / 9]
3567,тормоз,тормоз РЕ [5 / 7]
3568,торт,торт РЕ [8 / 10]
3569,тортури,тортури РЕ [3 / 7]
3570,точка зору,точка зору РЕ [5 / 8]
3571,точно,точно РЕ [12 / 19]
3572,трава,трава РЕ [24 / 104]
3573,травма,травма РЕ [8 / 12]
3574,трагедія,трагедія РЕ [13 / 15]
3575,традиції,традиції РЕ [5 / 10]
3576,традиція,традиція РЕ [10 / 44]
3577,трамвай,трамвай РЕ [23 / 37]
3578,транспорт,транспорт РЕ [11 / 116]
3579,трапляється,трапляється РЕ [5 / 8]
3580,траплятися,траплятися РЕ [5 / 11]
3581,тремтіння,тремтіння РЕ [10 / 12]
3582,тремтіти,тремтіти РЕ [7 / 9]
3583,трибуна,трибуна РЕ [3 / 7]
3584,тривога,тривога РЕ [31 / 62]
3585,тривожити,тривожити РЕ [4 / 13]
3586,тролейбус,тролейбус РЕ [7 / 13]
3587,трохи,трохи РЕ [17 / 22]
3588,труд,труд РЕ [8 / 12]
3589,труднощі,труднощі РЕ [12 / 16]
3590,труп,труп РЕ [13 / 30]
3591,трус,трус РЕ [4 / 10]
3592,туалет,туалет РЕ [16 / 31]
3593,туди,туди РЕ [7 / 7]
3594,туман,туман РЕ [24 / 59]
3595,тунель,тунель РЕ [3 / 8]
3596,тупий,тупий РЕ [14 / 22]
3597,тупість,тупість РЕ [12 / 12]
3598,тупо,тупо РЕ [9 / 9]
3599,тут,тут РЕ [16 / 24]
3600,тьма,тьма РЕ [7 / 7]
3601,тюрма,тюрма РЕ [17 / 38]
3602,тягар,тягар РЕ [25 / 68]
3603,тяжка,тяжка РЕ [7 / 22]
3604,тяжке,тяжке РЕ [4 / 18]
3605,тяжкий,тяжкий РЕ [7 / 11]
3606,тяжкість,тяжкість РЕ [6 / 7]
3607,тяжко,тяжко РЕ [31 / 55]
3608,у біді,у біді РЕ [5 / 7]
3609,у війні,у війні РЕ [4 / 10]
3610,у вікно,у вікно РЕ [4 / 25]
3611,у вічі,у вічі РЕ [7 / 25]
3612,у всьому,у всьому РЕ [14 / 35]
3613,у друзів,у друзів РЕ [2 / 14]
3614,у житті,у житті РЕ [16 / 35]
3615,у коханні,у коханні РЕ [8 / 10]
3616,у майбутнє,у майбутнє РЕ [7 / 9]
3617,у почуттях,у почуттях РЕ [6 / 7]
3618,у роботі,у роботі РЕ [6 / 7]
3619,у родичів,у родичів РЕ [2 / 9]
3620,у світі,у світі РЕ [9 / 16]
3621,у себе,у себе РЕ [4 / 9]
3622,у собі,у собі РЕ [2 / 11]
3623,у справах,у справах РЕ [8 / 8]
3624,у справі,у справі РЕ [9 / 11]
3625,у чомусь,у чомусь РЕ [12 / 18]
3626,убір,убір РЕ [1 / 12]
3627,уваги,уваги РЕ [8 / 124]
3628,увагу,увагу РЕ [4 / 11]
3629,увірвався,увірвався РЕ [1 / 41]
3630,удар,удар РЕ [26 / 86]
3631,удача,удача РЕ [11 / 24]
3632,ужас,ужас РЕ [6 / 8]
3633,указ,указ РЕ [7 / 14]
3634,укол,укол РЕ [5 / 9]
3635,Україна,Україна РЕ [35 / 218]
3636,українець,українець РЕ [11 / 30]
3637,України,України РЕ [4 / 14]
3638,українська,українська РЕ [13 / 73]
3639,український,український РЕ [12 / 47]
3640,улюблений,улюблений РЕ [5 / 9]
3641,умови,умови РЕ [10 / 13]
3642,універ,універ РЕ [7 / 8]
3643,університет,університет РЕ [27 / 33]
3644,управління,управління РЕ [7 / 8]
3645,управляти,управляти РЕ [6 / 13]
3646,ура,ура РЕ [18 / 45]
3647,ура!,ура! РЕ [9 / 16]
3648,урвався,урвався РЕ [1 / 24]
3649,урок,урок РЕ [42 / 67]
3650,уроки,уроки РЕ [15 / 18]
3651,усвідомлення,усвідомлення РЕ [6 / 7]
3652,усе,усе РЕ [20 / 24]
3653,усім,усім РЕ [11 / 13]
3654,усіх,усіх РЕ [10 / 13]
3655,усміх,усміх РЕ [7 / 8]
3656,усміхнений,усміхнений РЕ [5 / 7]
3657,усміхнутися,усміхнутися РЕ [5 / 7]
3658,усмішка,усмішка РЕ [38 / 71]
3659,успіх,успіх РЕ [52 / 75]
3660,успіху,успіху РЕ [11 / 24]
3661,устрій,устрій РЕ [5 / 18]
3662,участь,участь РЕ [2 / 24]
3663,учень,учень РЕ [36 / 81]
3664,учитель,учитель РЕ [8 / 16]
3665,уяву,уяву РЕ [5 / 9]
3666,факт,факт РЕ [15 / 25]
3667,фантазія,фантазія РЕ [7 / 44]
3668,фарба,фарба РЕ [14 / 18]
3669,фарбувати,фарбувати РЕ [3 / 9]
3670,фарт,фарт РЕ [7 / 14]
3671,фартух,фартух РЕ [3 / 9]
3672,фатум,фатум РЕ [7 / 23]
3673,фах,фах РЕ [4 / 13]
3674,ферма,ферма РЕ [4 / 7]
3675,фігня,фігня РЕ [9 / 11]
3676,фізика,фізика РЕ [9 / 10]
3677,фізкультура,фізкультура РЕ [10 / 23]
3678,філософія,філософія РЕ [21 / 39]
3679,фільм,фільм РЕ [38 / 139]
3680,фірма,фірма РЕ [6 / 11]
3681,фірму,фірму РЕ [3 / 11]
3682,флегматик,флегматик РЕ [7 / 8]
3683,фольклор,фольклор РЕ [5 / 11]
3684,фортеця,фортеця РЕ [3 / 15]
3685,фортуна,фортуна РЕ [8 / 35]
3686,фото,фото РЕ [11 / 19]
3687,фотографія,фотографія РЕ [7 / 13]
3688,фраза,фраза РЕ [5 / 7]
3689,фрукт,фрукт РЕ [7 / 23]
3690,фрукти,фрукти РЕ [7 / 13]
3691,футбол,футбол РЕ [36 / 90]
3692,хабар,хабар РЕ [7 / 14]
3693,хазяїн,хазяїн РЕ [10 / 19]
3694,хазяйка,хазяйка РЕ [4 / 11]
3695,хазяйнувати,хазяйнувати РЕ [2 / 7]
3696,халепа,халепа РЕ [8 / 15]
3697,халява,халява РЕ [11 / 24]
3698,хам,хам РЕ [6 / 7]
3699,хаос,хаос РЕ [8 / 8]
3700,характер,характер РЕ [76 / 226]
3701,харч,харч РЕ [6 / 7]
3702,хата,хата РЕ [33 / 154]
3703,хату,хату РЕ [7 / 48]
3704,хвилина,хвилина РЕ [7 / 7]
3705,хвилюватись,хвилюватись РЕ [15 / 32]
3706,хвиля,хвиля РЕ [10 / 13]
3707,хвіст,хвіст РЕ [6 / 11]
3708,хворий,хворий РЕ [33 / 54]
3709,хворим,хворим РЕ [7 / 14]
3710,хворіти,хворіти РЕ [13 / 32]
3711,хвороба,хвороба РЕ [47 / 114]
3712,хворого,хворого РЕ [5 / 7]
3713,хижак,хижак РЕ [6 / 18]
3714,хижий,хижий РЕ [3 / 10]
3715,хитрість,хитрість РЕ [8 / 13]
3716,хід,хід РЕ [14 / 17]
3717,хлоп,хлоп РЕ [6 / 9]
3718,хлопця,хлопця РЕ [17 / 61]
3719,хлопчик,хлопчик РЕ [14 / 23]
3720,хмари,хмари РЕ [19 / 53]
3721,хобі,хобі РЕ [5 / 9]
3722,ходьба,ходьба РЕ [3 / 7]
3723,холод,холод РЕ [35 / 92]
3724,холодна,холодна РЕ [7 / 16]
3725,холодний,холодний РЕ [14 / 25]
3726,холодно,холодно РЕ [23 / 41]
3727,хор,хор РЕ [9 / 25]
3728,хоробрий,хоробрий РЕ [7 / 26]
3729,хоробрість,хоробрість РЕ [3 / 14]
3730,хороша,хороша РЕ [20 / 51]
3731,хороше,хороше РЕ [32 / 55]
3732,хороший,хороший РЕ [42 / 88]
3733,хотіння,хотіння РЕ [7 / 11]
3734,хочеться,хочеться РЕ [10 / 14]
3735,хочу,хочу РЕ [27 / 34]
3736,хрест,хрест РЕ [7 / 9]
3737,хто,хто РЕ [11 / 12]
3738,хтось,хтось РЕ [27 / 31]
3739,худоба,худоба РЕ [8 / 12]
3740,хустина,хустина РЕ [5 / 7]
3741,цар,цар РЕ [8 / 12]
3742,цвинтар,цвинтар РЕ [7 / 8]
3743,цвіт,цвіт РЕ [7 / 9]
3744,це,це РЕ [8 / 10]
3745,це добре,це добре РЕ [14 / 14]
3746,це зробити,це зробити РЕ [8 / 8]
3747,центр,центр РЕ [8 / 8]
3748,церква,церква РЕ [22 / 52]
3749,цивілізація,цивілізація РЕ [7 / 11]
3750,цікава,цікава РЕ [19 / 58]
3751,цікаве,цікаве РЕ [21 / 30]
3752,цікавитись,цікавитись РЕ [5 / 10]
3753,цілком,цілком РЕ [7 / 8]
3754,ціль,ціль РЕ [20 / 32]
3755,ціна,ціна РЕ [6 / 74]
3756,цінний,цінний РЕ [7 / 11]
3757,цінність,цінність РЕ [8 / 13]
